ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus
1,199.0,1,2021-10-21,DAL,@,ATL,"L, 87-113",0,25:40,7.0,13.0,0.538,3.0,5.0,0.6,4.0,8.0,0.5,0.654,0.0,0.0,,0.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,17.0,12.9,-8.0
2,200.0,2,2021-10-23,DAL,@,TOR,"W, 103-95",0,22:42,2.0,9.0,0.222,1.0,2.0,0.5,1.0,7.0,0.143,0.278,0.0,0.0,,2.0,4.0,6.0,4.0,1.0,0.0,1.0,3.0,5.0,3.7,7.0
3,201.0,3,2021-10-26,DAL,,HOU,"W, 116-106",0,28:20,4.0,8.0,0.5,1.0,4.0,0.25,3.0,4.0,0.75,0.563,2.0,2.0,1.0,1.0,3.0,4.0,11.0,1.0,0.0,2.0,3.0,11.0,14.1,7.0
4,202.0,4,2021-10-28,DAL,,SAS,"W, 104-99",0,30:06,8.0,15.0,0.533,3.0,6.0,0.5,5.0,9.0,0.556,0.633,0.0,2.0,0.0,1.0,6.0,7.0,5.0,0.0,0.0,0.0,2.0,19.0,16.1,21.0
5,203.0,5,2021-10-29,DAL,@,DEN,"L, 75-106",0,19:25,2.0,8.0,0.25,0.0,3.0,0.0,2.0,5.0,0.4,0.25,0.0,0.0,,0.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,4.0,0.8,-7.0
6,204.0,6,2021-10-31,DAL,,SAC,"W, 105-99",0,27:08,3.0,10.0,0.3,0.0,0.0,,3.0,10.0,0.3,0.3,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,8.0,3.9,0.0
7,205.0,7,2021-11-02,DAL,,MIA,"L, 110-125",1,30:36,10.0,13.0,0.769,2.0,2.0,1.0,8.0,11.0,0.727,0.846,3.0,5.0,0.6,1.0,6.0,7.0,3.0,0.0,0.0,3.0,1.0,25.0,20.3,-3.0
8,206.0,8,2021-11-03,DAL,@,SAS,"W, 109-108",1,36:26,9.0,17.0,0.529,1.0,4.0,0.25,8.0,13.0,0.615,0.559,12.0,15.0,0.8,1.0,9.0,10.0,3.0,2.0,0.0,2.0,2.0,31.0,26.2,13.0
9,207.0,9,2021-11-06,DAL,,BOS,"W, 107-104",0,34:36,6.0,12.0,0.5,1.0,6.0,0.167,5.0,6.0,0.833,0.542,0.0,0.0,,0.0,5.0,5.0,5.0,1.0,0.0,2.0,4.0,13.0,9.4,1.0
10,208.0,10,2021-11-08,DAL,,NOP,"W, 108-92",0,30:43,7.0,12.0,0.583,0.0,2.0,0.0,7.0,10.0,0.7,0.583,3.0,3.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,2.0,1.0,17.0,15.4,26.0
11,209.0,11,2021-11-10,DAL,@,CHI,"L, 107-117",0,29:29,4.0,8.0,0.5,0.0,1.0,0.0,4.0,7.0,0.571,0.5,4.0,5.0,0.8,0.0,4.0,4.0,7.0,1.0,0.0,1.0,1.0,12.0,13.3,-5.0
12,210.0,12,2021-11-12,DAL,@,SAS,"W, 123-109",0,27:22,6.0,13.0,0.462,2.0,5.0,0.4,4.0,8.0,0.5,0.538,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,17.0,11.6,20.0
13,211.0,13,2021-11-15,DAL,,DEN,"W, 111-101",0,35:41,8.0,12.0,0.667,1.0,4.0,0.25,7.0,8.0,0.875,0.708,0.0,0.0,,0.0,2.0,2.0,6.0,1.0,0.0,1.0,2.0,17.0,15.8,10.0
14,212.0,14,2021-11-17,DAL,@,PHO,"L, 98-105",1,36:46,8.0,18.0,0.444,2.0,4.0,0.5,6.0,14.0,0.429,0.5,0.0,0.0,,1.0,8.0,9.0,9.0,0.0,0.0,3.0,1.0,18.0,14.6,0.0
15,213.0,15,2021-11-19,DAL,@,PHO,"L, 104-112",1,34:35,7.0,19.0,0.368,1.0,4.0,0.25,6.0,15.0,0.4,0.395,3.0,4.0,0.75,0.0,4.0,4.0,10.0,1.0,0.0,2.0,2.0,18.0,13.5,-12.0
16,214.0,16,2021-11-21,DAL,@,LAC,"L, 91-97",1,34:51,7.0,13.0,0.538,1.0,4.0,0.25,6.0,9.0,0.667,0.577,5.0,5.0,1.0,0.0,4.0,4.0,8.0,3.0,0.0,3.0,4.0,20.0,18.9,3.0
17,215.0,17,2021-11-23,DAL,@,LAC,"W, 112-104 (OT)",0,11:21,2.0,3.0,0.667,0.0,0.0,,2.0,3.0,0.667,0.667,0.0,0.0,,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,4.0,4.8,-2.0
18,216.0,19,2021-11-29,DAL,,CLE,"L, 96-114",0,22:22,2.0,7.0,0.286,0.0,2.0,0.0,2.0,5.0,0.4,0.286,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,-33.0
19,217.0,20,2021-12-01,DAL,@,NOP,"W, 139-107",0,24:11,7.0,9.0,0.778,3.0,4.0,0.75,4.0,5.0,0.8,0.944,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,17.0,14.2,12.0
20,218.0,21,2021-12-03,DAL,,NOP,"L, 91-107",0,32:19,7.0,11.0,0.636,0.0,1.0,0.0,7.0,10.0,0.7,0.636,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,3.0,16.0,13.3,-13.0
21,219.0,22,2021-12-04,DAL,,MEM,"L, 90-97",1,37:09,7.0,21.0,0.333,0.0,2.0,0.0,7.0,19.0,0.368,0.333,1.0,2.0,0.5,3.0,0.0,3.0,8.0,1.0,0.0,3.0,4.0,15.0,6.8,-6.0
22,220.0,23,2021-12-07,DAL,,BRK,"L, 99-102",0,23:55,4.0,8.0,0.5,1.0,3.0,0.333,3.0,5.0,0.6,0.563,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,8.4,-12.0
23,221.0,24,2021-12-08,DAL,@,MEM,"W, 104-96",0,34:02,3.0,8.0,0.375,0.0,2.0,0.0,3.0,6.0,0.5,0.375,4.0,7.0,0.571,2.0,3.0,5.0,7.0,1.0,0.0,0.0,1.0,10.0,12.2,8.0
24,222.0,25,2021-12-10,DAL,@,IND,"L, 93-106",0,30:53,7.0,12.0,0.583,0.0,1.0,0.0,7.0,11.0,0.636,0.583,0.0,0.0,,2.0,4.0,6.0,1.0,2.0,0.0,2.0,1.0,14.0,11.3,-14.0
25,223.0,26,2021-12-12,DAL,@,OKC,"W, 103-84",1,30:32,6.0,14.0,0.429,1.0,4.0,0.25,5.0,10.0,0.5,0.464,5.0,6.0,0.833,1.0,8.0,9.0,3.0,0.0,0.0,2.0,1.0,18.0,13.0,22.0
26,224.0,27,2021-12-13,DAL,,CHO,"W, 120-96",1,25:16,4.0,7.0,0.571,0.0,1.0,0.0,4.0,6.0,0.667,0.571,5.0,5.0,1.0,0.0,2.0,2.0,8.0,1.0,0.0,1.0,3.0,13.0,14.7,0.0
27,225.0,28,2021-12-15,DAL,,LAL,"L, 104-107 (OT)",1,38:13,11.0,18.0,0.611,2.0,4.0,0.5,9.0,14.0,0.643,0.667,1.0,3.0,0.333,0.0,3.0,3.0,9.0,0.0,0.0,2.0,3.0,25.0,20.0,-8.0
28,226.0,29,2021-12-19,DAL,@,MIN,"L, 105-111",1,38:39,6.0,13.0,0.462,2.0,5.0,0.4,4.0,8.0,0.5,0.538,4.0,4.0,1.0,0.0,2.0,2.0,11.0,0.0,0.0,5.0,5.0,18.0,12.6,-7.0
29,227.0,30,2021-12-21,DAL,,MIN,"W, 114-102",1,40:08,10.0,18.0,0.556,3.0,8.0,0.375,7.0,10.0,0.7,0.639,5.0,8.0,0.625,0.0,2.0,2.0,6.0,3.0,1.0,2.0,3.0,28.0,23.5,9.0
30,228.0,31,2021-12-23,DAL,,MIL,"L, 95-102",1,38:48,7.0,15.0,0.467,2.0,5.0,0.4,5.0,10.0,0.5,0.533,3.0,3.0,1.0,1.0,3.0,4.0,8.0,0.0,0.0,2.0,1.0,19.0,16.1,-8.0
31,229.0,32,2021-12-25,DAL,@,UTA,"L, 116-120",1,36:14,10.0,25.0,0.4,2.0,5.0,0.4,8.0,20.0,0.4,0.44,5.0,8.0,0.625,2.0,0.0,2.0,6.0,2.0,0.0,1.0,5.0,27.0,16.9,4.0
32,230.0,33,2021-12-27,DAL,@,POR,"W, 132-117",1,28:36,6.0,12.0,0.5,0.0,4.0,0.0,6.0,8.0,0.75,0.5,2.0,2.0,1.0,0.0,4.0,4.0,9.0,1.0,0.0,1.0,0.0,14.0,15.5,14.0
33,231.0,34,2021-12-29,DAL,@,SAC,"L, 94-95",1,36:28,11.0,19.0,0.579,2.0,2.0,1.0,9.0,17.0,0.529,0.632,1.0,1.0,1.0,0.0,2.0,2.0,6.0,1.0,0.0,2.0,3.0,25.0,18.7,-2.0
34,232.0,35,2021-12-31,DAL,@,SAC,"W, 112-96",1,34:34,11.0,19.0,0.579,1.0,2.0,0.5,10.0,17.0,0.588,0.605,0.0,0.0,,1.0,4.0,5.0,8.0,0.0,0.0,3.0,0.0,23.0,18.6,18.0
35,233.0,36,2022-01-02,DAL,@,OKC,"W, 95-86",1,29:22,6.0,12.0,0.5,0.0,1.0,0.0,6.0,11.0,0.545,0.5,0.0,0.0,,0.0,1.0,1.0,7.0,1.0,0.0,2.0,1.0,12.0,9.8,0.0
36,234.0,37,2022-01-03,DAL,,DEN,"W, 103-89",1,33:47,4.0,14.0,0.286,2.0,4.0,0.5,2.0,10.0,0.2,0.357,3.0,3.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,2.0,1.0,13.0,8.1,10.0
37,235.0,38,2022-01-05,DAL,,GSW,"W, 99-82",1,34:10,6.0,15.0,0.4,0.0,3.0,0.0,6.0,12.0,0.5,0.4,3.0,4.0,0.75,0.0,2.0,2.0,4.0,0.0,0.0,3.0,1.0,15.0,6.5,-2.0
38,236.0,39,2022-01-07,DAL,@,HOU,"W, 130-106",1,25:29,7.0,11.0,0.636,0.0,1.0,0.0,7.0,10.0,0.7,0.636,1.0,2.0,0.5,1.0,3.0,4.0,10.0,1.0,0.0,2.0,2.0,15.0,16.5,31.0
39,237.0,40,2022-01-09,DAL,,CHI,"W, 113-99",1,27:54,8.0,10.0,0.8,1.0,2.0,0.5,7.0,8.0,0.875,0.85,0.0,0.0,,1.0,3.0,4.0,4.0,1.0,0.0,1.0,0.0,17.0,17.6,3.0
40,238.0,41,2022-01-12,DAL,@,NYK,"L, 85-108",1,37:07,6.0,12.0,0.5,1.0,3.0,0.333,5.0,9.0,0.556,0.542,1.0,1.0,1.0,1.0,6.0,7.0,6.0,0.0,0.0,1.0,1.0,14.0,13.3,-19.0
41,239.0,42,2022-01-14,DAL,@,MEM,"W, 112-85",1,32:06,7.0,13.0,0.538,0.0,0.0,,7.0,13.0,0.538,0.538,1.0,1.0,1.0,0.0,5.0,5.0,9.0,5.0,0.0,1.0,1.0,15.0,20.1,12.0
42,240.0,43,2022-01-15,DAL,,ORL,"W, 108-92",1,27:49,8.0,11.0,0.727,1.0,1.0,1.0,7.0,10.0,0.7,0.773,2.0,2.0,1.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,1.0,19.0,19.7,10.0
43,241.0,44,2022-01-17,DAL,,OKC,"W, 104-102",1,37:47,5.0,13.0,0.385,0.0,3.0,0.0,5.0,10.0,0.5,0.385,4.0,4.0,1.0,0.0,5.0,5.0,8.0,2.0,0.0,2.0,4.0,14.0,12.4,14.0
44,242.0,45,2022-01-19,DAL,,TOR,"W, 102-98",1,33:14,4.0,11.0,0.364,0.0,2.0,0.0,4.0,9.0,0.444,0.364,0.0,0.0,,0.0,3.0,3.0,4.0,1.0,0.0,1.0,3.0,8.0,4.4,4.0
45,243.0,46,2022-01-20,DAL,,PHO,"L, 101-109",1,34:45,8.0,13.0,0.615,1.0,2.0,0.5,7.0,11.0,0.636,0.654,2.0,2.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,6.0,3.0,19.0,8.9,-16.0
46,244.0,47,2022-01-23,DAL,,MEM,"W, 104-91",1,30:31,3.0,8.0,0.375,0.0,1.0,0.0,3.0,7.0,0.429,0.375,7.0,7.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,0.0,13.0,10.0,8.0
47,245.0,48,2022-01-25,DAL,@,GSW,"L, 92-130",1,36:04,5.0,12.0,0.417,1.0,2.0,0.5,4.0,10.0,0.4,0.458,0.0,0.0,,0.0,4.0,4.0,5.0,1.0,1.0,2.0,2.0,11.0,8.2,-22.0
48,246.0,49,2022-01-26,DAL,@,POR,"W, 132-112",1,34:50,9.0,15.0,0.6,2.0,3.0,0.667,7.0,12.0,0.583,0.667,0.0,0.0,,1.0,5.0,6.0,11.0,0.0,0.0,0.0,2.0,20.0,22.2,16.0
49,247.0,50,2022-01-29,DAL,,IND,"W, 132-105",1,32:24,6.0,12.0,0.5,1.0,2.0,0.5,5.0,10.0,0.5,0.542,0.0,0.0,,0.0,2.0,2.0,8.0,1.0,0.0,1.0,0.0,13.0,13.2,13.0
50,248.0,51,2022-01-30,DAL,@,ORL,"L, 108-110",1,35:10,6.0,11.0,0.545,2.0,3.0,0.667,4.0,8.0,0.5,0.636,1.0,1.0,1.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,15.0,12.1,-5.0
51,249.0,52,2022-02-02,DAL,,OKC,"L, 114-120 (OT)",1,42:33,10.0,18.0,0.556,0.0,4.0,0.0,10.0,14.0,0.714,0.556,0.0,0.0,,0.0,5.0,5.0,4.0,2.0,0.0,6.0,5.0,20.0,9.7,3.0
52,250.0,53,2022-02-04,DAL,,PHI,"W, 107-98",1,38:35,7.0,15.0,0.467,1.0,4.0,0.25,6.0,11.0,0.545,0.5,4.0,5.0,0.8,1.0,4.0,5.0,4.0,0.0,0.0,0.0,1.0,19.0,15.2,1.0
53,251.0,54,2022-02-06,DAL,,ATL,"W, 103-94",1,30:27,9.0,14.0,0.643,4.0,5.0,0.8,5.0,9.0,0.556,0.786,0.0,0.0,,0.0,5.0,5.0,5.0,1.0,0.0,4.0,5.0,22.0,15.8,8.0
54,252.0,55,2022-02-08,DAL,,DET,"W, 116-86",1,25:47,7.0,11.0,0.636,2.0,4.0,0.5,5.0,7.0,0.714,0.727,5.0,5.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,21.0,17.8,13.0
55,253.0,56,2022-02-10,DAL,,LAC,"W, 112-105",1,37:24,3.0,12.0,0.25,0.0,3.0,0.0,3.0,9.0,0.333,0.25,5.0,5.0,1.0,0.0,5.0,5.0,4.0,0.0,0.0,2.0,0.0,11.0,6.1,13.0
56,254.0,57,2022-02-12,DAL,,LAC,"L, 97-99",1,39:02,8.0,17.0,0.471,4.0,7.0,0.571,4.0,10.0,0.4,0.588,2.0,4.0,0.5,0.0,4.0,4.0,3.0,0.0,0.0,2.0,3.0,22.0,12.6,5.0
57,255.0,58,2022-02-15,DAL,@,MIA,"W, 107-99",1,38:54,6.0,14.0,0.429,3.0,5.0,0.6,3.0,9.0,0.333,0.536,4.0,5.0,0.8,3.0,3.0,6.0,6.0,2.0,0.0,2.0,4.0,19.0,16.8,12.0
58,256.0,59,2022-02-17,DAL,@,NOP,"W, 125-118",1,37:17,8.0,13.0,0.615,3.0,4.0,0.75,5.0,9.0,0.556,0.731,4.0,4.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,3.0,23.0,18.4,-9.0
59,257.0,60,2022-02-25,DAL,@,UTA,"L, 109-114",1,35:39,4.0,11.0,0.364,0.0,1.0,0.0,4.0,10.0,0.4,0.364,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,2.0,4.0,8.0,1.3,5.0
60,258.0,61,2022-02-27,DAL,@,GSW,"W, 107-101",1,31:41,4.0,9.0,0.444,0.0,1.0,0.0,4.0,8.0,0.5,0.444,0.0,0.0,,0.0,2.0,2.0,5.0,1.0,0.0,2.0,3.0,8.0,5.2,5.0
61,259.0,62,2022-03-01,DAL,@,LAL,"W, 109-104",1,33:49,9.0,15.0,0.6,4.0,6.0,0.667,5.0,9.0,0.556,0.733,0.0,0.0,,0.0,2.0,2.0,4.0,4.0,0.0,1.0,2.0,22.0,20.7,7.0
62,260.0,63,2022-03-03,DAL,,GSW,"W, 122-113",1,29:13,6.0,10.0,0.6,2.0,2.0,1.0,4.0,8.0,0.5,0.7,0.0,0.0,,0.0,3.0,3.0,4.0,0.0,0.0,2.0,3.0,14.0,9.9,0.0
63,261.0,64,2022-03-05,DAL,,SAC,"W, 114-113",1,37:15,8.0,15.0,0.533,2.0,3.0,0.667,6.0,12.0,0.5,0.6,5.0,5.0,1.0,0.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,23.0,20.4,2.0
64,262.0,66,2022-03-09,DAL,,NYK,"L, 77-107",1,25:19,3.0,12.0,0.25,0.0,5.0,0.0,3.0,7.0,0.429,0.25,2.0,2.0,1.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,3.0,8.0,1.1,-17.0
65,263.0,68,2022-03-13,DAL,@,BOS,"W, 95-92",1,36:58,6.0,12.0,0.5,2.0,4.0,0.5,4.0,8.0,0.5,0.583,0.0,0.0,,1.0,3.0,4.0,2.0,0.0,0.0,3.0,3.0,14.0,6.8,8.0
66,264.0,69,2022-03-16,DAL,@,BRK,"W, 113-111",1,34:27,8.0,15.0,0.533,1.0,3.0,0.333,7.0,12.0,0.583,0.567,1.0,1.0,1.0,1.0,4.0,5.0,3.0,0.0,0.0,2.0,1.0,18.0,12.3,7.0
67,265.0,70,2022-03-18,DAL,@,PHI,"L, 101-111",1,32:50,10.0,14.0,0.714,2.0,3.0,0.667,8.0,11.0,0.727,0.786,2.0,2.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,24.0,21.9,-12.0
68,266.0,71,2022-03-19,DAL,@,CHO,"L, 108-129",1,22:42,3.0,8.0,0.375,0.0,2.0,0.0,3.0,6.0,0.5,0.375,4.0,4.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,10.0,8.2,-4.0
69,267.0,72,2022-03-21,DAL,,MIN,"W, 110-108",1,31:47,6.0,10.0,0.6,1.0,3.0,0.333,5.0,7.0,0.714,0.65,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,15.0,9.5,18.0
70,268.0,73,2022-03-23,DAL,,HOU,"W, 110-91",1,29:03,10.0,19.0,0.526,0.0,2.0,0.0,10.0,17.0,0.588,0.526,8.0,9.0,0.889,0.0,4.0,4.0,3.0,0.0,0.0,1.0,3.0,28.0,19.4,11.0
71,269.0,74,2022-03-25,DAL,@,MIN,"L, 95-116",1,30:20,4.0,12.0,0.333,1.0,6.0,0.167,3.0,6.0,0.5,0.375,2.0,2.0,1.0,1.0,5.0,6.0,1.0,1.0,0.0,1.0,3.0,11.0,5.9,-4.0
72,270.0,75,2022-03-27,DAL,,UTA,"W, 114-100",1,32:19,7.0,15.0,0.467,2.0,4.0,0.5,5.0,11.0,0.455,0.533,6.0,6.0,1.0,3.0,7.0,10.0,5.0,0.0,0.0,1.0,2.0,22.0,20.2,15.0
73,271.0,76,2022-03-29,DAL,,LAL,"W, 128-110",1,31:12,3.0,12.0,0.25,0.0,3.0,0.0,3.0,9.0,0.333,0.25,6.0,6.0,1.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,1.0,12.0,9.0,8.0
74,272.0,77,2022-03-30,DAL,@,CLE,"W, 120-112",1,38:54,8.0,14.0,0.571,1.0,3.0,0.333,7.0,11.0,0.636,0.607,1.0,3.0,0.333,2.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,18.0,16.1,-5.0
75,273.0,78,2022-04-01,DAL,@,WAS,"L, 103-135",1,32:08,9.0,13.0,0.692,1.0,3.0,0.333,8.0,10.0,0.8,0.731,2.0,2.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,1.0,3.0,21.0,17.2,-29.0
76,274.0,79,2022-04-03,DAL,@,MIL,"W, 118-112",1,36:14,5.0,12.0,0.417,3.0,6.0,0.5,2.0,6.0,0.333,0.542,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,15.0,9.8,6.0
77,275.0,80,2022-04-06,DAL,@,DET,"W, 131-113",1,34:37,9.0,15.0,0.6,1.0,2.0,0.5,8.0,13.0,0.615,0.633,5.0,6.0,0.833,1.0,5.0,6.0,3.0,1.0,0.0,0.0,3.0,24.0,20.8,22.0
78,276.0,81,2022-04-08,DAL,,POR,"W, 128-78",1,22:19,2.0,6.0,0.333,1.0,3.0,0.333,1.0,3.0,0.333,0.417,4.0,4.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,9.0,7.9,18.0
79,277.0,82,2022-04-10,DAL,,SAS,"W, 130-120",1,24:41,7.0,13.0,0.538,3.0,7.0,0.429,4.0,6.0,0.667,0.654,1.0,2.0,0.5,0.0,6.0,6.0,5.0,0.0,0.0,1.0,0.0,18.0,15.6,12.0
